 GET / 304 34.122 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 08 Oct 2024 22:31:00 GMT
 GET /js/scripts.js 304 0.688 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Wed, 09 Oct 2024 23:42:01 GMT
 GET /js/main.js 304 1.081 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Wed, 09 Oct 2024 23:42:01 GMT
 GET /vendors/js/bootstrap.bundle.js 304 0.718 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Wed, 09 Oct 2024 23:42:01 GMT
 GET /vendors/wow/wow.js 304 0.741 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Wed, 09 Oct 2024 23:42:01 GMT
 GET /test 304 64.320 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Wed, 09 Oct 2024 23:42:06 GMT
 GET /css/styles.css 304 0.778 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Wed, 09 Oct 2024 23:42:06 GMT
 GET /css/main.css 304 1.561 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Wed, 09 Oct 2024 23:42:06 GMT
 GET /vendors/animate/animate.css 304 1.852 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Wed, 09 Oct 2024 23:42:06 GMT
 GET /vendors/css/ch5m3d.css 304 0.828 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Wed, 09 Oct 2024 23:42:06 GMT
 GET /vendors/js/ch5m3d.js 304 1.487 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Wed, 09 Oct 2024 23:42:06 GMT
 GET /img/image.png 304 1.837 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Wed, 09 Oct 2024 23:42:06 GMT
 GET /img/description.png 304 1.055 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Wed, 09 Oct 2024 23:42:06 GMT
 GET /js/scripts.js 304 2.451 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Wed, 09 Oct 2024 23:42:06 GMT
 GET /js/main.js 304 2.613 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Wed, 09 Oct 2024 23:42:06 GMT
 GET /vendors/js/bootstrap.bundle.js 304 2.673 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Wed, 09 Oct 2024 23:42:06 GMT
 GET /vendors/wow/wow.js 304 0.892 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Wed, 09 Oct 2024 23:42:06 GMT
 GET / 304 6.308 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Wed, 09 Oct 2024 23:42:08 GMT
 GET /css/styles.css 304 1.730 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Wed, 09 Oct 2024 23:42:08 GMT
 GET /css/main.css 304 2.554 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Wed, 09 Oct 2024 23:42:08 GMT
 GET /vendors/animate/animate.css 304 0.659 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Wed, 09 Oct 2024 23:42:08 GMT
 GET /vendors/css/ch5m3d.css 304 4.108 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Wed, 09 Oct 2024 23:42:08 GMT
 GET /vendors/js/ch5m3d.js 304 14.771 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Wed, 09 Oct 2024 23:42:08 GMT
 GET /img/image.png 304 14.088 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Wed, 09 Oct 2024 23:42:08 GMT
 GET /img/description.png 304 14.653 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Wed, 09 Oct 2024 23:42:08 GMT
 GET /js/scripts.js 304 0.665 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Wed, 09 Oct 2024 23:42:08 GMT
 GET /js/main.js 304 0.763 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Wed, 09 Oct 2024 23:42:08 GMT
 GET /vendors/js/bootstrap.bundle.js 304 0.975 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Wed, 09 Oct 2024 23:42:08 GMT
 GET /vendors/wow/wow.js 304 5.420 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Wed, 09 Oct 2024 23:42:08 GMT
 GET / 304 10.222 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:16 GMT
 GET /css/styles.css 304 0.529 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:16 GMT
 GET /img/description.png 304 0.637 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:16 GMT
 GET /css/main.css 304 1.861 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:16 GMT
 GET /js/scripts.js 304 1.659 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:16 GMT
 GET /vendors/animate/animate.css 304 0.984 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:16 GMT
 GET /vendors/css/ch5m3d.css 304 0.695 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:16 GMT
 GET /vendors/js/ch5m3d.js 304 0.848 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:16 GMT
 GET /js/main.js 304 0.652 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:16 GMT
 GET /img/image.png 304 1.712 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:16 GMT
 GET /vendors/js/bootstrap.bundle.js 304 1.814 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:16 GMT
 GET /vendors/wow/wow.js 304 3.235 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:16 GMT
 GET /about 304 9.925 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:19 GMT
 GET /css/styles.css 304 0.754 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:19 GMT
 GET /css/main.css 304 1.555 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:19 GMT
 GET /vendors/animate/animate.css 304 1.840 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:19 GMT
 GET /vendors/css/ch5m3d.css 304 2.535 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:19 GMT
 GET /img/image.png 304 2.556 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:19 GMT
 GET /vendors/js/ch5m3d.js 304 2.672 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:19 GMT
 GET /img/description.png 304 0.700 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:19 GMT
 GET /js/scripts.js 304 0.583 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:19 GMT
 GET /js/main.js 304 2.574 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:19 GMT
 GET /vendors/js/bootstrap.bundle.js 304 2.686 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:19 GMT
 GET /vendors/wow/wow.js 304 2.546 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:19 GMT
 GET /mission 304 20.901 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:22 GMT
 GET /css/styles.css 304 2.343 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:22 GMT
 GET /vendors/animate/animate.css 304 2.578 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:22 GMT
 GET /css/main.css 304 2.860 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:22 GMT
 GET /vendors/css/ch5m3d.css 304 2.236 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:22 GMT
 GET /vendors/js/ch5m3d.js 304 2.862 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:22 GMT
 GET /img/description.png 304 0.601 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:22 GMT
 GET /img/aennews.jpg 304 0.658 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:22 GMT
 GET /js/scripts.js 304 0.935 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:22 GMT
 GET /js/main.js 304 0.904 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:22 GMT
 GET /vendors/js/bootstrap.bundle.js 304 1.309 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:22 GMT
 GET /vendors/wow/wow.js 304 1.450 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:22 GMT
 GET /img/image.png 304 0.711 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:22 GMT
 GET /contact 304 11.356 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:26 GMT
 GET /css/styles.css 304 0.747 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:26 GMT
 GET /css/main.css 304 0.700 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:26 GMT
 GET /vendors/animate/animate.css 304 0.764 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:26 GMT
 GET /vendors/css/ch5m3d.css 304 0.593 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:26 GMT
 GET /vendors/js/ch5m3d.js 304 0.672 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:26 GMT
 GET /img/image.png 304 1.649 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:26 GMT
 GET /img/description.png 304 1.782 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:26 GMT
 GET /img/aennews.jpg 304 3.556 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:26 GMT
 GET /js/scripts.js 304 7.229 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:26 GMT
 GET /js/main.js 304 7.441 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:26 GMT
 GET /vendors/js/bootstrap.bundle.js 304 7.813 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:26 GMT
 GET /vendors/wow/wow.js 304 0.638 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:26 GMT
 GET /material/ensino 304 1162.421 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:33 GMT
 GET /css/styles.css 304 0.690 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:33 GMT
 GET /css/main.css 304 0.745 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:33 GMT
 GET /img/description.png 304 1.125 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:33 GMT
 GET /js/scripts.js 304 0.560 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:33 GMT
 GET /js/main.js 304 0.691 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:33 GMT
 GET /vendors/animate/animate.css 304 0.601 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:33 GMT
 GET /vendors/css/ch5m3d.css 304 0.615 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:33 GMT
 GET /vendors/js/bootstrap.bundle.js 304 0.719 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:33 GMT
 GET /vendors/wow/wow.js 304 0.830 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:33 GMT
 GET /vendors/js/ch5m3d.js 304 0.804 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:33 GMT
 GET /img/image.png 304 7.265 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:33 GMT
 GET /material/ensino 304 471.819 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:37 GMT
 GET /css/styles.css 304 0.626 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:37 GMT
 GET /css/main.css 304 1.564 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:37 GMT
 GET /vendors/animate/animate.css 304 1.712 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:37 GMT
 GET /vendors/css/ch5m3d.css 304 1.627 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:37 GMT
 GET /vendors/js/ch5m3d.js 304 2.144 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:37 GMT
 GET /img/image.png 304 0.710 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:37 GMT
 GET /img/description.png 304 0.858 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:37 GMT
 GET /js/scripts.js 304 0.856 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:37 GMT
 GET /js/main.js 304 3.281 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:37 GMT
 GET /vendors/js/bootstrap.bundle.js 304 3.319 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:37 GMT
 GET /vendors/wow/wow.js 304 2.682 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:37 GMT
 GET /material 304 480.208 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:41 GMT
 GET /css/styles.css 304 0.561 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:41 GMT
 GET /css/main.css 304 1.592 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:41 GMT
 GET /vendors/animate/animate.css 304 2.132 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Thu, 10 Oct 2024 00:11:41 GMT
